order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,customer_since,place_name,county,city,state,zip,region,discount_percent
100354716,2020-10-01,received,574854.0,SAB_SI-223-S,1.0,500.0,0.0,0.0,0.0,Women's Fashion,cod,Valid,60134.0,2020,Oct-2020,939809,1/29/2012,Saint Louis,St. Louis (city),Saint Louis,MO,63110,Midwest,5.4946
100355621,2020-10-05,received,576504.0,Gloria_1077B,2.0,299.0,299.0,0.0,299.0,Women's Fashion,cod,Valid,60134.0,2020,Oct-2020,939809,1/29/2012,Saint Louis,St. Louis (city),Saint Louis,MO,63110,Midwest,0.0
100355621,2020-10-05,received,576505.0,Infinix_HotSmartX5010Black,2.0,959.9,959.9,110.0,849.9,Mobiles & Tablets,cod,Valid,60134.0,2020,Oct-2020,939809,1/29/2012,Saint Louis,St. Louis (city),Saint Louis,MO,63110,Midwest,11.459527034066000
100355621,2020-10-05,received,576506.0,Samsung_J5-Prime-G570-Gold,1.0,2350.0,0.0,0.0,0.0,Mobiles & Tablets,cod,Valid,60134.0,2020,Oct-2020,939809,1/29/2012,Saint Louis,St. Louis (city),Saint Louis,MO,63110,Midwest,4.25531914893617
100354717,2020-10-01,complete,574856.0,GA_CL-213-A-134848,2.0,234.8,234.8,0.0,234.8,Women's Fashion,cod,Net,60135.0,2020,Oct-2020,359752,12/29/2016,Linton,Emmons,Linton,ND,58552,Midwest,0.0
100354718,2020-10-01,complete,574857.0,jj_JLAWN-S-17-119-B-Vivid-Vibes,2.0,278.5,278.5,0.0,278.5,Women's Fashion,cod,Net,60135.0,2020,Oct-2020,359752,12/29/2016,Linton,Emmons,Linton,ND,58552,Midwest,0.0
100354719,2020-10-01,canceled,574858.0,Dell_Inspiron-15-5567-ci5-2GB,2.0,5520.0,5520.0,0.0,5520.0,Computing,cod,Gross,6702.0,2020,Oct-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100373715,2020-12-01,order_refunded,604811.0,ENTCAN59D4D8FA297C0,2.0,3842.0,3842.0,0.0,3842.0,Entertainment,cod,Valid,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100375397,2020-12-07,canceled,607408.0,COMSEA59D62CEC0128D,2.0,1499.8,1499.8,0.0,1499.8,Computing,cod,Gross,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100375398,2020-12-07,canceled,607409.0,COMSEA59D62CEC0128D,2.0,1499.8,1499.8,0.0,1499.8,Computing,cod,Gross,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100375398,2020-12-07,canceled,607410.0,KABRUB59ACAE1948102,2.0,14.5,14.5,0.0,14.5,Kids & Baby,cod,Gross,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100375399,2020-12-07,refund,607411.0,COMSEA59D62CEC0128D,1.0,1499.8,0.0,0.0,0.0,Computing,cod,Valid,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,1.320709427923720
100375399,2020-12-07,refund,607412.0,KABRUB59ACAE1948102,1.0,14.5,0.0,0.0,0.0,Kids & Baby,cod,Valid,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,1.3241379310344800
100375443,2020-12-07,order_refunded,607467.0,MATIGE59AD7E5F34A48,2.0,111.0,111.0,0.0,111.0,Mobiles & Tablets,cod,Valid,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100375640,2020-12-08,complete,607804.0,MATIDR59BA4FA671A7F,2.0,499.9,499.9,0.0,499.9,Mobiles & Tablets,cod,Net,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100382263,2020-12-20,refund,619420.0,MEFBNB59FC7506034B7-L,2.0,49.9,49.9,4.99,44.91,Men's Fashion,easypay_voucher,Valid,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,10.0
100382263,2020-12-20,refund,619422.0,MEFBNB5A046DA5BBDA2-M,2.0,44.9,44.9,4.49,40.41,Men's Fashion,easypay_voucher,Valid,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,10.0
100382263,2020-12-20,refund,619424.0,MEFBNB59FC74FDBC09F-M,2.0,24.9,24.9,2.49,22.41,Men's Fashion,easypay_voucher,Valid,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,10.000000000000000
100412711,2020-12-27,complete,673812.0,MATROM59D5F67AACC12,2.0,129.9,129.9,12.99,116.91,Mobiles & Tablets,easypay_voucher,Net,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,10.0
100412711,2020-12-27,complete,673813.0,MATSAM59DB75ADB2F80,3.0,1369.8,2739.6,579.96,2159.64,Mobiles & Tablets,easypay_voucher,Net,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,21.169513797634700
100417769,2020-12-27,canceled,681296.0,MATROM59D5F67AACC12,3.0,129.9,259.8,25.98,233.82,Mobiles & Tablets,Easypay_MA,Gross,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,10.0
100419545,2020-12-27,complete,684330.0,MATROM59D5F67AACC12,3.0,129.9,259.8,25.98,233.82,Mobiles & Tablets,easypay_voucher,Net,6702.0,2020,Dec-2020,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,10.0
100438643,2021-01-21,canceled,718698.0,MATSAM59DB757FB47A2,2.0,6979.2,6979.2,0.0,6979.2,Mobiles & Tablets,cod,Gross,6702.0,2021,Jan-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100439395,2021-01-24,order_refunded,719994.0,MATSAM59DB757FB47A2,2.0,6979.2,6979.2,0.0,6979.2,Mobiles & Tablets,cod,Valid,6702.0,2021,Jan-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100439912,2021-01-25,canceled,721015.0,MEFXAR59AB93D2B30B9-42,2.0,255.9,255.9,0.0,255.9,Men's Fashion,cod,Gross,6702.0,2021,Jan-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100444051,2021-02-09,order_refunded,727939.0,MATWOR5A1FB2BAB61E5,3.0,161.5,323.0,0.0,323.0,Mobiles & Tablets,cod,Valid,6702.0,2021,Feb-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100444942,2021-02-14,order_refunded,729583.0,MATSAM59DB757FB47A2,2.0,7031.3,7031.3,0.0,7031.3,Mobiles & Tablets,cod,Valid,6702.0,2021,Feb-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100446028,2021-02-19,complete,731809.0,MATWOR5A1FB2BAB61E5,1.0,161.5,0.0,0.0,0.0,Mobiles & Tablets,cod,Net,6702.0,2021,Feb-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,6.191950464396290
100446227,2021-02-20,canceled,732120.0,MATSAM59DB757FB47A2,2.0,7031.3,7031.3,0.0,7031.3,Mobiles & Tablets,cod,Gross,6702.0,2021,Feb-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100447285,2021-02-26,canceled,733937.0,COMDEL59F174CF03983,2.0,5729.2,5729.2,0.0,5729.2,Computing,cod,Gross,6702.0,2021,Feb-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100447668,2021-02-28,refund,734566.0,COMKIN5A6829510A62A,2.0,249.9,249.9,0.0,249.9,Computing,cod,Valid,6702.0,2021,Feb-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100452228,2021-03-17,complete,743471.0,WOFJUN5A7B475EA6E40,2.0,239.0,239.0,0.0,239.0,Women's Fashion,cod,Net,6702.0,2021,Mar-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100452983,2021-03-20,order_refunded,745347.0,MEFROM5A604FABC956F,2.0,2184.0,2184.0,0.0,2184.0,Men's Fashion,cod,Valid,6702.0,2021,Mar-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100460806,2021-03-25,order_refunded,756130.0,MATSAM5A7D8FDF57DC8,2.0,2677.0,2677.0,0.0,2677.0,Mobiles & Tablets,cod,Valid,6702.0,2021,Mar-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100460836,2021-03-25,canceled,756179.0,MATSAM5A7D8FDF57DC8,1.0,2677.0,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,Gross,6702.0,2021,Mar-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,6.16361598804632
100462510,2021-03-27,canceled,758903.0,MATSAM5A7D8FDF57DC8,2.0,2677.0,2677.0,0.0,2677.0,Mobiles & Tablets,cod,Gross,6702.0,2021,Mar-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100469229,2021-04-03,canceled,768878.0,COMADA5A6829591243F,2.0,1999.9,1999.9,0.0,1999.9,Computing,jazzwallet,Gross,6702.0,2021,Apr-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100469234,2021-04-03,order_refunded,768893.0,COMDEL59F174CF03983,2.0,5729.2,5729.2,0.0,5729.2,Computing,cod,Valid,6702.0,2021,Apr-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100475818,2021-04-14,order_refunded,779138.0,COMSEA59D5F5B02C292,2.0,904.2,904.2,0.0,904.2,Computing,cod,Valid,6702.0,2021,Apr-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100513893,2021-05-19,canceled,827125.0,MATWOR5A1FB2DC97C37,2.0,232.5,232.5,0.0,232.5,Mobiles & Tablets,cod,Gross,6702.0,2021,May-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100513959,2021-05-19,refund,827250.0,MATSAM5A8FAADDCE821,2.0,49.9,49.9,0.0,49.9,Mobiles & Tablets,cod,Valid,6702.0,2021,May-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100513959,2021-05-19,refund,827251.0,MATWOR5A1FB2DC97C37,2.0,232.5,232.5,0.0,232.5,Mobiles & Tablets,cod,Valid,6702.0,2021,May-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100516263,2021-05-28,refund,831229.0,HALSHO59F8669F78A2D,2.0,15.3,15.3,0.0,15.3,Home & Living,cod,Valid,6702.0,2021,May-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100516263,2021-05-28,refund,831230.0,MEFSIT5A8588AA7EE13,2.0,76.0,76.0,0.0,76.0,Men's Fashion,cod,Valid,6702.0,2021,May-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100516263,2021-05-28,refund,831231.0,WOFJUN5AC76603B4175,2.0,209.0,209.0,0.0,209.0,Women's Fashion,cod,Valid,6702.0,2021,May-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100516608,2021-05-30,order_refunded,831794.0,COMSAN5AA13CA206621,2.0,118.8,118.8,0.0,118.8,Computing,cod,Valid,6702.0,2021,May-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100516759,2021-05-31,order_refunded,832067.0,COMSEA59F7018253517,2.0,815.1,815.1,0.0,815.1,Computing,cod,Valid,6702.0,2021,May-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100521069,2021-06-08,received,838235.0,APPGAB59F71A88C2B38,3.0,200.0,400.0,82.714,317.286,Appliances,jazzvoucher,Valid,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,20.6785
100521069,2021-06-08,received,838236.0,APPHED59CDFB8245616,11.0,34.0,340.0,0.0,340.0,Appliances,jazzvoucher,Valid,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100521069,2021-06-08,received,838237.0,HALBUK5A013F8249223,11.0,39.9,399.0,0.0,399.0,Home & Living,jazzvoucher,Valid,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100523344,2021-06-11,order_refunded,841350.0,MATOPP5AE1AF6012728,2.0,3989.9,3989.9,0.0,3989.9,Mobiles & Tablets,cod,Valid,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100531635,2021-06-20,canceled,852907.0,MATGIF5AC5DB83B9A48,2.0,19.9,19.9,0.0,19.9,Mobiles & Tablets,cod,Gross,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100531635,2021-06-20,canceled,852908.0,HALHOM59DF2A70BEDC5,2.0,17.6,17.6,0.0,17.6,Home & Living,cod,Gross,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100531635,2021-06-20,canceled,852909.0,APPNAT5A0A01860CE92,2.0,79.5,79.5,0.0,79.5,Appliances,cod,Gross,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100531635,2021-06-20,canceled,852910.0,APPGAB59F71A88C2B38,2.0,200.0,200.0,0.0,200.0,Appliances,cod,Gross,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100533386,2021-06-24,canceled,855481.0,WOFWIN5AE96D9000DF4-L,2.0,49.0,49.0,0.0,49.0,Women's Fashion,cod,Gross,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100533386,2021-06-24,canceled,855483.0,COMGOO5A93E41FC7B6B,2.0,611.0,611.0,0.0,611.0,Computing,cod,Gross,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100535402,2021-06-29,order_refunded,859128.0,MATHUA5A793D534F5D4,2.0,2938.0,2938.0,0.0,2938.0,Mobiles & Tablets,cod,Valid,6702.0,2021,Jun-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100539049,2021-07-08,canceled,866260.0,MATHUA5A731DFD4BAC3,1.0,2939.9,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,Gross,6702.0,2021,Jul-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.4076669274465120
100539049,2021-07-08,canceled,866261.0,MEFDEA5AE6CB9FB7BFD,2.0,79.9,79.9,11.985,67.915,Men's Fashion,jazzvoucher,Gross,6702.0,2021,Jul-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,15.0
100540135,2021-07-11,order_refunded,868152.0,MATHUA5A731DFD4BAC3,2.0,2929.9,2929.9,0.0,2929.9,Mobiles & Tablets,cod,Valid,6702.0,2021,Jul-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100543201,2021-07-22,refund,873233.0,MATSAM5B18FE503850F,1.0,1749.9,0.0,0.0,0.0,Mobiles & Tablets,cod,Valid,6702.0,2021,Jul-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,2.285844905423170
100550906,2021-08-17,order_refunded,885761.0,MATWOR5A1FB2DC97C37,2.0,232.5,232.5,0.0,232.5,Mobiles & Tablets,cod,Valid,6702.0,2021,Aug-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100556162,2021-09-11,received,894708.0,MATOTH5AE44CD0E4348,2.0,15.0,15.0,0.0,15.0,Mobiles & Tablets,cod,Valid,6702.0,2021,Sep-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100556162,2021-09-11,received,894709.0,MATSAM5B4F45A2E4BB1,2.0,2099.9,2099.9,0.0,2099.9,Mobiles & Tablets,cod,Valid,6702.0,2021,Sep-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100556313,2021-09-11,order_refunded,894951.0,MATSAM5B4F45A2E4BB1,2.0,2099.9,2099.9,0.0,2099.9,Mobiles & Tablets,cod,Valid,6702.0,2021,Sep-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100556313,2021-09-11,order_refunded,894952.0,MATOTH5AE44CD0E4348,2.0,15.0,15.0,0.0,15.0,Mobiles & Tablets,cod,Valid,6702.0,2021,Sep-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100559234,2021-09-16,canceled,899950.0,MATSAM5B61B44460F2F,1.0,2099.9,0.0,0.0,0.0,Mobiles & Tablets,jazzvoucher,Gross,6702.0,2021,Sep-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,7.381303871612930
100559234,2021-09-16,canceled,899951.0,APPNAT59E0BB8312E74,11.0,87.0,870.0,0.0,870.0,Appliances,jazzvoucher,Gross,6702.0,2021,Sep-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100559234,2021-09-16,canceled,899952.0,MATUNB5B60468B1575C,11.0,9.9,99.0,0.0,99.0,Mobiles & Tablets,jazzvoucher,Gross,6702.0,2021,Sep-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100559533,2021-09-17,canceled,900453.0,WOFASI5B5EFD2B49019,2.0,1149.5,1149.5,0.0,1149.5,Women's Fashion,cod,Gross,6702.0,2021,Sep-2021,205860,12/8/1999,Lake Charles,Calcasieu,Lake Charles,LA,70629,South,0.0
100354720,2020-10-01,order_refunded,574859.0,mytee_myteeL122,2.0,115.0,115.0,0.0,115.0,Men's Fashion,cod,Valid,60136.0,2020,Oct-2020,832075,10/31/2011,Newton,Newton,Newton,MS,39345,South,0.0
100354721,2020-10-01,complete,574860.0,NDF_Fry Seeds-long,4.0,21.3,63.900000000000000,0.0,63.900000000000000,Soghaat,Payaxis,Net,60137.0,2020,Oct-2020,940877,11/29/2003,Baytown,Harris,Baytown,TX,77522,South,0.0
100354721,2020-10-01,complete,574861.0,cr_PUMPKIN SEEDS LARGE,2.0,22.5,22.5,0.0,22.5,Soghaat,Payaxis,Net,60137.0,2020,Oct-2020,940877,11/29/2003,Baytown,Harris,Baytown,TX,77522,South,0.0
100357650,2020-10-17,order_refunded,580149.0,KABEDE59AC17AAD4BBD-2-3 Years,2.0,220.0,220.0,0.0,220.0,Kids & Baby,Payaxis,Valid,60137.0,2020,Oct-2020,940877,11/29/2003,Baytown,Harris,Baytown,TX,77522,South,0.0
100357650,2020-10-17,order_refunded,580151.0,KABEDE59AC179E57D36-2-3 Years,2.0,255.0,255.0,0.0,255.0,Kids & Baby,Payaxis,Valid,60137.0,2020,Oct-2020,940877,11/29/2003,Baytown,Harris,Baytown,TX,77522,South,0.0
100358734,2020-10-21,complete,581880.0,KABPLA59AC8981EEE09,2.0,124.9,124.9,0.0,124.9,Kids & Baby,Payaxis,Net,60137.0,2020,Oct-2020,940877,11/29/2003,Baytown,Harris,Baytown,TX,77522,South,0.0
100446326,2021-02-20,canceled,732266.0,SOGCRY59AC43F4E5118,3.0,15.0,30.0,0.0,30.0,Soghaat,Payaxis,Gross,60137.0,2021,Feb-2021,940877,11/29/2003,Baytown,Harris,Baytown,TX,77522,South,0.0
100446326,2021-02-20,canceled,732267.0,SOGCRY59AC43F08834B,3.0,22.5,45.0,0.0,45.0,Soghaat,Payaxis,Gross,60137.0,2021,Feb-2021,940877,11/29/2003,Baytown,Harris,Baytown,TX,77522,South,0.0
100354722,2020-10-01,canceled,574862.0,AYS_32-32u561,2.0,1896.0,1896.0,0.0,1896.0,Entertainment,cod,Gross,60138.0,2020,Oct-2020,203826,3/13/2015,Ottawa Lake,Monroe,Ottawa Lake,MI,49267,Midwest,0.0
100354724,2020-10-01,order_refunded,574865.0,dany_Dany Genius Tab-II,2.0,540.0,540.0,0.0,540.0,Mobiles & Tablets,Payaxis,Valid,41583.0,2020,Oct-2020,725882,7/9/2012,San Francisco,San Francisco,San Francisco,CA,94119,West,0.0
100354723,2020-10-01,complete,574863.0,mdeal_DMC-337-11,2.0,109.9,109.9,0.0,109.9,Men's Fashion,cod,Net,46942.0,2020,Oct-2020,993851,3/8/2017,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,0.0
100357547,2020-10-16,order_refunded,579981.0,MEFHAS59B621D1BDEF8-L,2.0,79.9,79.9,0.0,79.9,Men's Fashion,cod,Valid,46942.0,2020,Oct-2020,993851,3/8/2017,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,0.0
100357547,2020-10-16,order_refunded,579983.0,MEFHAS59B621B3B9485-L,2.0,79.9,79.9,0.0,79.9,Men's Fashion,cod,Valid,46942.0,2020,Oct-2020,993851,3/8/2017,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,0.0
100368111,2020-11-15,complete,596442.0,MEFXAR59AB984D696D0-41,2.0,94.9,94.9,0.0,94.9,Men's Fashion,cod,Net,46942.0,2020,Nov-2020,993851,3/8/2017,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,0.0
100368111,2020-11-15,complete,596444.0,AHM59C0C771E3CC6,2.0,5.5,5.5,0.0,5.5,Superstore,cod,Net,46942.0,2020,Nov-2020,993851,3/8/2017,Waltersburg,Fayette,Waltersburg,PA,15488,Northeast,0.0
100354725,2020-10-01,complete,574866.0,BD_BIG DEAL_54,2.0,25.0,25.0,0.0,25.0,Health & Sports,cod,Net,60139.0,2020,Oct-2020,924689,12/12/2001,Clifton Forge,Clifton Forge,Clifton Forge,VA,24422,South,0.0
100354726,2020-10-01,complete,574867.0,Emo_SA-34746-32,2.0,75.0,75.0,0.0,75.0,Men's Fashion,cod,Net,59905.0,2020,Oct-2020,951759,5/11/1998,Odin,Watonwan,Odin,MN,56160,Midwest,0.0
100354726,2020-10-01,complete,574869.0,Adolphs_AD-15,2.0,62.5,62.5,0.0,62.5,Men's Fashion,cod,Net,59905.0,2020,Oct-2020,951759,5/11/1998,Odin,Watonwan,Odin,MN,56160,Midwest,0.0
100354726,2020-10-01,complete,574870.0,BT_BT-281M,2.0,24.4,24.4,0.0,24.4,Men's Fashion,cod,Net,59905.0,2020,Oct-2020,951759,5/11/1998,Odin,Watonwan,Odin,MN,56160,Midwest,0.0
100354727,2020-10-01,received,574871.0,Telemall_MM-DR-HB-L-XXL,2.0,36.0,36.0,0.0,36.0,Health & Sports,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100354727,2020-10-01,received,574873.0,mdeal_MD-Gold&Blackwatch,2.0,29.9,29.9,0.0,29.9,Men's Fashion,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100354727,2020-10-01,received,574874.0,shopfever_RA235HB0IBBUKNAFAMZ,2.0,31.9,31.9,0.0,31.9,Beauty & Grooming,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100354727,2020-10-01,received,574875.0,Bold_Active,2.0,29.9,29.9,0.0,29.9,Beauty & Grooming,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100354844,2020-10-01,received,575092.0,oasis_Oasis-021-32,3.0,79.9,159.8,41.364,118.436,Men's Fashion,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,25.884856070087600
100354844,2020-10-01,received,575094.0,Grace_3ecowintersocks,3.0,36.0,72.0,18.636,53.364,Men's Fashion,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,25.88333333333330
100356340,2020-10-09,order_refunded,577833.0,Telemall_MM-DR-HB-L-XL,2.0,36.0,36.0,0.0,36.0,Health & Sports,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100356340,2020-10-09,order_refunded,577835.0,Uni-Dove-Lux-deal,3.0,44.0,88.0,0.0,88.0,Superstore,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100356557,2020-10-10,cod,578212.0,HASALA59AD35A40CEF6,2.0,51.0,51.0,0.0,51.0,Health & Sports,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100356557,2020-10-10,cod,578213.0,HASCER59AC7890D98B2,2.0,13.0,13.0,0.0,13.0,Health & Sports,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100356557,2020-10-10,cod,578214.0,HASALA59AD35C05B1C2,2.0,38.0,38.0,0.0,38.0,Health & Sports,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100357376,2020-10-15,refund,579678.0,MEFMUN59ABBE3D7B746-10,2.0,0.0,0.0,0.0,0.0,Men's Fashion,cod,Valid,55731.0,2020,Oct-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100367309,2020-11-13,complete,595086.0,HASALA59BA8DE5AFEA2,2.0,38.2,38.2,0.0,38.2,Health & Sports,cod,Net,55731.0,2020,Nov-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
100384790,2020-12-20,complete,624120.0,ENTNOB59F98B192A8C4,2.0,1549.9,1549.9,199.99000000000000,1349.91,Entertainment,easypay_voucher,Net,55731.0,2020,Dec-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,12.90341312342730
100390736,2020-12-21,complete,635156.0,MATINF59BAB39FDBEF1,2.0,1839.9,1839.9,183.99,1655.91,Mobiles & Tablets,Easypay_MA,Net,55731.0,2020,Dec-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,10.0
100391480,2020-12-21,refund,636368.0,MATINF59BAB39FDBEF1,2.0,1260.0,1260.0,0.0,1260.0,Mobiles & Tablets,cod,Valid,55731.0,2020,Dec-2020,167199,5/31/2011,Wisdom,Beaverhead,Wisdom,MT,59761,West,0.0
